Gene_ID	TCQ	PEM	TRA	LEE	E180	LEM	LEL	MAT
Bradi2g00210.1	1.64326792141438	3.35886432127737	4.25691998013624	3.48253246067907	2.7287646021174	2.62209319784543	0.874675099057284	1.09517359082541
Bradi2g00226.1	1.93579531339391	2.7479930754599	3.39942189444241	3.23963264483714	4.22452743511438	4.35185204658876	3.77497506077058	4.49732606290904
Bradi2g00232.1	-3.81696137766604	-2.39615819538176	-2.29490979870954	-2.50412919946094	-1.70525592361095	-1.37568394800502	-1.45888692649642	-2.61674390750048
Bradi2g00240.1	0.753985154181969	0.664687737254362	1.56732485384502	2.34035911265095	3.74774687508487	4.03690999037568	3.3613363588275	3.53493829966867
Bradi2g00245.1	3.5477741472941	4.76907954927594	4.62184478871502	4.37926281073707	2.84572247061287	3.05862974589598	2.08427049104704	1.56770601340561
Bradi2g00247.1	2.64685200590253	2.30395348162799	2.28997350797374	2.14484085015347	-0.121387193672445	1.52321698322893	1.02101151237215	0.968508120799039
Bradi2g00250.2	1.48012255642287	-2.18316475252873	-2.18316475252873	0.794751538351318	-2.51893318266113	-2.18316475252873	-2.18316475252873	-2.18316475252873
Bradi2g00256.1	4.43949614317952	3.9177353948659	4.87110546691491	5.3003014942927	5.64674716712839	5.99480651515168	5.95155616818494	5.6062876458799
Bradi2g00290.1	2.00629406037125	1.47464117719369	1.39672736701045	1.24131286145174	0.795720706363311	0.741573968306562	0.905225307181185	1.69000581856554
Bradi2g00300.1	2.01962304892776	2.19462595082717	2.07091904032573	1.28344085627515	0.877109720529588	1.26938542947243	1.86978806014662	2.27812208087946
Bradi2g00310.1	4.33805647336653	4.83926478856889	4.60881221559253	4.55303037653116	4.82731176546801	4.95572541671125	5.39577529634727	4.43734692457196
Bradi2g00320.1	4.40293740430237	4.51590490386673	4.30138344115575	4.36191876265608	4.92794260667614	4.96734435115605	5.33848363033314	6.76974780242705
Bradi2g00350.1	1.26182594103695	3.51478967879261	2.52991730726084	1.62859475969684	0.44222956571463	-0.0457381786865334	-1.2498594126684	-0.512230305368506
Bradi2g00360.1	3.99236311762256	3.43134550394094	3.64872400877354	4.04278710314147	4.42706990013589	4.71946424845619	4.72586573475357	5.32412566711098
Bradi2g00370.1	7.96366180778361	8.71176732018338	8.81854356016968	8.94218454021876	8.65827721039288	8.70437176775055	8.48027026508016	8.28367019314956
Bradi2g00390.1	1.43206906065769	-1.78309206783039	-2.63245622294018	-0.915188351252497	-2.85781237507548	-2.85781237507548	-2.6137702059807	-1.18161859268675
Bradi2g00446.1	-2.03398819762118	-0.733349552042676	-0.682375813718269	0.390631278994899	1.00292821842745	0.967967049956147	1.55579266268646	1.83636910776253
Bradi2g00450.1	2.94355661560642	2.22348328088617	2.19057385833836	2.09179028828187	2.55918978453113	2.49975621655642	2.78110714971074	2.99595738364517
Bradi2g00460.3	-1.08844107160026	1.41449167110388	0.121449973591694	-2.35251796636205	-1.51223714973185	-2.61899377381735	-2.68232915665663	-2.8779234570861
Bradi2g00477.1	3.66475499119831	3.5457305438736	3.5527485789604	3.65717760961602	4.14060443408333	4.29952318982927	4.05693660501517	3.99647840564618
Bradi2g00485.1	-1.80409801947811	-1.60306938852682	-1.85204687128403	-1.38970010024744	-1.0048182434838	-0.422011003551838	-0.232400114135654	0.303439433187491
Bradi2g00510.1	8.24672625013534	9.79345941423653	9.09771523144225	8.14964257111819	7.00661803879716	6.57117751537672	5.35019779971855	2.51538682682876
Bradi2g00520.1	-1.52255984393382	0.363304657344383	-0.151928497655798	-0.335505162945134	0.402605580210802	0.736985645524407	0.113242697553156	0.786441362431704
